PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 303 - Government Boys Primary School Main Kazi Ahmed (Male),26.302471999185247,68.10194657727973,Male,Sindh,3,0,967,0
 321 - Government Boys Primary School Aftab Colony (Combined),26.30265357460223,68.09483976248193,Combined,Sindh,2,2,456,408
 319 - Government Girls Primary  School Sardar Colony- Kazi Ahmed (Female),26.30274461791618,68.09884531560388,Female,Sindh,0,2,0,659
 320 - Government Boys Primary  School Sardar Colony- Kazi Ahmed (Male),26.30275,68.09897,Male,Sindh,3,0,826,0
 180 - Government Boys Primary School Noor Shah (Combined),26.30344,67.96656,Combined,Sindh,1,1,322,290
 318 - Government Boys Primary School Abdul Malik Rahu  (Combined),26.30367760805889,68.08971458697944,Combined,Sindh,1,1,346,346
 281 - Government Boys Primary School Padd (Combined),26.312039525600238,68.14248012662071,Combined,Sindh,2,2,594,440
 301 - Government Boys Primary School Hashim Rahu (Male),26.315670352072868,68.10019932034999,Male,Sindh,4,0,1115,0
 302 - Government Boys Primary School Hashim Rahu (Female),26.315670352072868,68.10022932035,Female,Sindh,0,3,0,900
 312 - Government Girls Primary School Deran (Combined),26.317367757680795,68.05616301021848,Combined,Sindh,2,2,756,708
 280 - Government Boys Primary School Muqeem Keerio (Female),26.31782,68.15491,Female,Sindh,0,2,0,555
 279 - Government Boys Primary School Muqeem Keerio (Male),26.318923949600897,68.15421388730837,Male,Sindh,3,0,760,0
 299 - Government Boys Primary School Noor-ul-Huda (Combined),26.32129616487055,68.13602764768433,Combined,Sindh,2,2,589,487
 300 - Government Boys Primary School Abdul Karim Korejo (Combined),26.32330437223223,68.10777623955873,Combined,Sindh,2,1,562,387
 276 - Government Boys Elementary School Toti (Combined),26.324223034255024,68.0060545834979,Combined,Sindh,1,1,353,305
 311 - Government Boys Primary School Sono Chandio (Combined),26.32679569067491,68.07242629356999,Combined,Sindh,2,2,494,441
 297 - Government Boys Primary School Hafiz Umar Manjotho (Combined),26.329857064729204,68.09979374916861,Combined,Sindh,2,2,687,591
 285 - Government Boys Middle School Bado Mahar (Male),26.33107992473957,68.1462582899159,Male,Sindh,3,0,881,0
 286 - Government Boys Middle School Bado Mahar (Female),26.331115259127,68.14633125830679,Female,Sindh,0,3,0,747
 277 - Government Boys Primary School Jamal Chandio (Combined),26.331354475582838,67.98288358702412,Combined,Sindh,2,2,518,461
 296 - Government Boys Primary School Rawat Chandio (Combined),26.334376353649432,68.08884657745061,Combined,Sindh,2,2,793,616
 275 - Government Boys Primary School Amb Junejo (Combined),26.334892883955067,67.94609938982497,Combined,Sindh,2,2,581,440
 278 - Government Boys Primary School Gulan Zardari (Combined),26.335408894047927,67.97556540509137,Combined,Sindh,2,1,480,380
 310 - Government Girls Primary School Nangar Chandio (Female),26.339574401067452,68.05421501180747,Female,Sindh,0,4,0,1108
 309 - Government Boys Primary School Nangar Chandio (Male),26.34179014967258,68.05331576055893,Male,Sindh,4,0,1217,0
 298 - Government Boys Primary School Ali Abad (Old) (Combined),26.3435849837288,68.12457322404751,Combined,Sindh,2,1,453,339
 271 - Government Boys Primary School Baqar Seercheja (Combined),26.35013,68.01695,Combined,Sindh,2,2,584,486
 269 - Government Boys Primary School Muhammad Chandio (Male),26.35417,68.07439,Male,Sindh,3,0,815,0
 270 - Government Girls Primary School Nabi Bux Chandio (Female),26.35423,68.07567,Female,Sindh,0,2,0,692
 284 - Government Boys Primary School Pir Ghulam Muhammad (Combined),26.35455,68.14767,Combined,Sindh,2,2,633,447
 272 - Government Boys High School Bachal Pur (Combined),26.35933,67.98885,Combined,Sindh,2,2,615,483
 267 - Government Girls Primary School Wahid Dino Lakho (Male),26.36028,68.08651,Male,Sindh,3,0,834,0
 268 - Government Girls Primary School Wahid Dino Lakho (Female),26.36028,68.08654,Female,Sindh,0,2,0,713
 274 - Government Boys Middle School Sawan Khan Chandio (Female),26.36316,68.02154,Female,Sindh,0,2,0,642
 244 - Government Boys Primary School Ali Bux Zardari (Male),26.37197,68.16132,Male,Sindh,3,0,770,0
 245 - Government Boys Primary School Ali Bux Zardari (Female),26.37197,68.16135,Female,Sindh,0,2,0,566
 246 - Government Boys Primary School Ghati (Combined),26.37284,68.12698,Combined,Sindh,2,2,480,439
 258 - Government Boys Primary School Saeed Khan Channa (Male),26.3788135721398,67.9808025596781,Male,Sindh,3,0,762,0
