PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 172 - GOVERNMENT COMMERCE COLLEGE LARKANA FEMALE,27.58246,68.21985,Female,Sindh,0,2,0,626
 173 - GOVERNMENT COMMERCE COLLEGE LARKANA,27.58246,68.21988,Combined,Sindh,2,2,554,491
 328 - GOVERNMENT PRIMARY SCHOOL SHAH YARO MALE,27.589428695923466,68.27649560853824,Male,Sindh,3,0,769,0
 329 - GOVERNMENT PRIMARY SCHOOL SHAH YARO FEMALE,27.589428695923466,68.2765256085382,Female,Sindh,0,2,0,727
 334 - GOVERNMENT MIDDLE SCHOOL AGANI,27.614548681932888,68.29920677107046,Combined,Sindh,2,2,570,536
 335 - GOVERNMENT PRIMARY SCHOOL KHUDA DINO BHUTTO,27.6160208757399,68.31997939267954,Combined,Sindh,2,2,530,493
 333 - GOVERNMENT GIRLS PRIMARY SCHOOL AGANI,27.616663572032884,68.29718914282057,Combined,Sindh,2,2,812,711
 332 - GOVERNMENT BOYS PRIMARY SCHOOL AGANI,27.6172193202075,68.29890086218586,Combined,Sindh,2,2,506,533
 330 - GOVERNMENT PRIMARY SCHOOL MITHO KHUHRO MALE,27.62323240134874,68.36296487617051,Male,Sindh,3,0,777,0
 331 - GOVERNMENT PRIMARY SCHOOL MITHO KHUHRO FEMALE,27.62323240134874,68.3629948761705,Female,Sindh,0,2,0,756
 104 - GOVERNMENT MIDDLE SCHOOL MORIA FAKIR,27.62511,68.33665,Combined,Sindh,1,1,446,384
 102 - GOVERNMENT PRIMARY SCHOOL TAGAR MALE,27.62764,68.31303,Male,Sindh,3,0,950,0
 103 - GOVERNMENT GIRLS PRIMARY SCHOOL TAGAR FEMALE,27.62764,68.31306,Female,Sindh,0,3,0,825
 101 - GOVERNMENT PRIMARY SCHOOL HASSAN WAHAN,27.65303,68.33195,Combined,Sindh,2,1,525,461
 84 - GOVERNMENT PRIMARY SCHOOL KHUDA BUX PHULPOTO MALE,27.65344,68.36338,Male,Sindh,3,0,876,0
 85 - GOVERNMENT PRIMARY SCHOOL KHUDA BUX PHULPOTO FEMALE,27.65344,68.36341,Female,Sindh,0,2,0,762
 100 - GOVERNMENT  HIGH SCHOOL SAIDUDERO FEMALE,27.65355,68.32362,Female,Sindh,0,2,0,725
 99 - HEALTH CENTRE SAIDUDERO MALE,27.65355,68.32365,Male,Sindh,2,0,793,0
 153 - GOVERNMENT BOYS MIDDLE SCHOOL NANDHA MOHIL MALE,27.65785,68.35535,Male,Sindh,4,0,1170,0
 154 - GOVERNMENT BOYS MIDDLE SCHOOL NANDHA MOHIL FEMALE,27.65785,68.35538,Female,Sindh,0,3,0,1044
 97 - GOVERNMENT PRIMARY SCHOOL BAGH ALI GOPANG MALE,27.65858,68.31264,Male,Sindh,3,0,871,0
 98 - GOVERNMENT PRIMARY SCHOOL BAGH ALI GOPANG FEMALE,27.65858,68.31267,Female,Sindh,0,2,0,721
 110 - GOVERNMENT PRIMARY SCHOOL KUBRO,27.65982,68.30154,Combined,Sindh,2,2,692,615
 155 - TOWN HALL  NAUDERO MALE,27.66313,68.36285,Male,Sindh,3,0,950,0
 156 - TOWN HALL  NAUDERO FEMALE,27.66313,68.36288,Female,Sindh,0,2,0,719
 157 - TOWN HALL  NAUDERO,27.66313,68.36291,Combined,Sindh,2,2,748,647
 159 - GOVT GIRLS PRIMARY SCHOOL NAUDERO FEMALE,27.66336,68.3633,Female,Sindh,0,2,0,757
 160 - GOVERNMENT PRIMARY SCHOOL NO III NADUERO MALE,27.66336,68.36333,Male,Sindh,4,0,1246,0
 161 - GOVERNMENT PRIMARY SCHOOL NO III NADUERO FEMALE,27.66336,68.36336,Female,Sindh,0,4,0,1151
 150 - GOVERNMENT GIRLS HIGH SCHOOL NAUDERO,27.66385,68.35609,Combined,Sindh,2,2,692,590
 158 - GOVT GIRLS HIGH SCHOOL NAUDERO MALE,27.66385,68.35612,Male,Sindh,3,0,922,0
 113 - GOVERNMENT HIGH SCHOOL NO-I PHULPOTA MALE,27.66513,68.37957,Male,Sindh,4,0,1272,0
 114 - GOVERNMENT PRIMARY SCHOOL NO I PHULPOTA FEMALE,27.66513,68.3796,Female,Sindh,0,4,0,1144
 148 - T AND T OFFICE  NAUDERO MALE,27.66579,68.35951,Male,Sindh,4,0,1143,0
 149 - T AND T OFFICE  NAUDERO FEMALE,27.66579,68.35954,Female,Sindh,0,3,0,939
 162 - GOVERNMENT BOYS HIGHER SECONDARY SCHOOL NAUDERO,27.66608,68.36272,Combined,Sindh,2,2,538,511
 163 - GOVERNMENT PRIMARY SCHOOL NO II NAUDERO,27.66608,68.36275,Combined,Sindh,2,2,622,568
 151 - GOVERNMENT PRIMARY SCHOOL  NO I NAUDAERO MALE,27.66624,68.36102,Male,Sindh,4,0,1183,0
 152 - GOVERNMENT PRIMARY SCHOOL  NO I NAUDAERO FEMALE,27.66624,68.36105,Female,Sindh,0,3,0,1023
 167 - RURAL HEALTH CENTRE NAUDERO,27.6694,68.3582,Combined,Sindh,2,2,556,480
 168 - MATERNITY HOME AT RHC  BUILDING NAUDERO MALE,27.6694,68.35823,Male,Sindh,3,0,936,0
 169 - MATERNITY HOME AT RHC  BUIDING NAUDERO FEMALE,27.6694,68.35826,Female,Sindh,0,3,0,842
 165 - GOVERNMENT PRIMARY SCHOOL JOGI MOHALLA GARIBABAD MALE,27.67155,68.362,Male,Sindh,4,0,1420,0
 166 - GOVERNMENT PRIMARY SCHOOL JOGI MOHALLA GARIBABAD FEMALE,27.67155,68.36203,Female,Sindh,0,4,0,1290
 164 - GOVERNMENT BOYS HIGH SCHOOL NO-II NAUDERO,27.67324,68.3651,Combined,Sindh,2,2,585,534
 109 - GOVERNMENT PRIMARY SCHOOL SUHRAB MACHHI,27.67513,68.31201,Combined,Sindh,2,2,683,588
 76 - GOVERNMENT BOYS DEGREE COLLEGE NAUDAERO MALE,27.67646,68.35758,Male,Sindh,3,0,1088,0
 77 - GOVERNMENT BOYS DEGREE COLLEGE NAUDAERO FEMALE,27.67646,68.35761,Female,Sindh,0,3,0,899
 147 - GOVERNMENT PRIMARY SCHOOL OVER CROWD NAUDERO,27.67646,68.35764,Combined,Sindh,1,2,441,458
 88 - GOVERNMENT PRIMARY SCHOOL SHIKARI SHAIKH,27.67851,68.402,Combined,Sindh,2,2,615,561
 89 - GOVERNMENT HIGH SCHOOL IZZAT JI WANDH,27.67851,68.40203,Combined,Sindh,2,2,654,519
 94 - GOVERNMENT PRIMARY SCHOOL IBRAHIM JI WANDH,27.68309,68.37836,Combined,Sindh,1,1,369,284
 95 - GOVERNMENT PRIMARY SCHOOL SALLAR BHUTTO,27.68309,68.37839,Combined,Sindh,1,1,409,347
 78 - GOVERNMENT BOYS PRIMARY SCHOOL PANJOODERO MALE,27.68745,68.29167,Male,Sindh,4,0,1439,0
 79 - GOVERNMENT GIRLS HIGH SCHOOL PANJOODERO FEMALE,27.68745,68.2917,Female,Sindh,0,4,0,1239
