PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 169 - Govt: Primary School Serto (Tent),35.47317,73.13303,Combined,KPK,1,1,446,265
 173 - Govt: Primary School Karang,35.47758,72.96655,Combined,KPK,1,1,468,205
 146 - Govt: Middle School Dargah,35.48432,73.60838,Combined,KPK,1,1,528,240
 182 - Govt: Primary School Kanoi,35.48521,72.93083,Combined,KPK,1,1,435,162
 183 - Govt: Middle School Barigo,35.48937,72.86222,Combined,KPK,1,1,473,113
 147 - Govt: Primary School Basha  No.1,35.49903,73.71709,Combined,KPK,1,1,347,243
 143 - Govt: Middle School Summer Nala,35.50062,73.39613,Combined,KPK,2,1,561,269
 167 - Govt: High School Kafar Banda,35.50461,73.13554,Combined,KPK,2,1,554,284
 141 - Govt: Middle School Sazeen,35.51254,73.49987,Combined,KPK,1,1,451,372
 181 - Govt: Primary School Mir Shahi,35.51259,72.85129,Combined,KPK,1,1,362,61
 148 - Govt: Primary School Masrang,35.51697,73.60297,Combined,KPK,2,1,871,422
 142 - Rest House Sazeen Camp,35.5298,73.50613,Combined,KPK,1,1,132,116
 144 - Govt: High School Shatial,35.53484,73.53374,Combined,KPK,2,1,845,462
 180 - Govt: Primary School Ashpidar No. 1,35.55354,72.86901,Combined,KPK,1,1,403,72
 178 - Govt: Middle School Mola Khail Gabral,35.56121,72.88521,Combined,KPK,2,1,724,272
 179 - BHU Gabral,35.56408,72.88522,Combined,KPK,1,1,320,87
