PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 221 - Government Girls High School Mandair Khurd (Female)(P),32.47533,74.30457,Female,Punjab,0,2,0,1097
 222 - Government Boys Elementary School Suraj (P),32.47533,74.3046,Combined,Punjab,1,1,789,599
 372 - Government Boys Primary School Chak kala (P),32.47588,74.44242,Combined,Punjab,1,1,574,399
 326 - Government Community Model School Bhagwal Awanan.,32.47627,74.3561,Combined,Punjab,1,1,852,692
 327 - Government Boys Primary School Dulchike. (Male)(P),32.47627,74.35613,Male,Punjab,2,0,1394,0
 328 - Government Girls Primary School NO.1 Dulchike. (Female),32.47627,74.35616,Female,Punjab,0,2,0,1142
 321 - Government Model Primary School Dabola.  (P),32.4763,74.35608,Combined,Punjab,1,1,829,624
 322 - Government Model Primary School Bahu Bhaatti. (P),32.4763,74.35611,Combined,Punjab,2,1,925,779
 48 - Government Boys Higher Secondary School Ghoinki  (Male) (P),32.47635,74.45607,Male,Punjab,3,0,1693,0
 46 - Government Girls Elementary School Adha (Female) (P),32.47638,74.45609,Female,Punjab,0,2,0,1379
 47 - Government Girls High School Sehjo Kala (P),32.47644,74.45601,Combined,Punjab,1,1,777,612
 246 - Government Girls College Sambrial (Female) (P),32.47678,74.24997,Female,Punjab,0,2,0,1292
 329 - GovernmentGirls Primary School Ganjian Wali Kalan. (P),32.47681,74.35952,Combined,Punjab,1,1,747,554
 33 - Government Girls High School Seooke (Male)  (P),32.47681,74.35955,Male,Punjab,2,0,1257,0
 330 - GovernmentGirls Primary School Chak Qazi. (P),32.47681,74.35958,Combined,Punjab,1,1,723,610
 331 - Government Girls Primary School Dogranwala New Building (P) (now elementary),32.47681,74.35961,Combined,Punjab,1,1,858,607
 333 - GovernmentBoys High School Balanwala.(Male) (P),32.47683,74.35927,Male,Punjab,3,0,1725,0
 334 - Government Boys High School Balanwala.(Female) (P),32.47683,74.3593,Female,Punjab,0,2,0,1363
 332 - Government Boys Primary School Wiram. (P),32.47687,74.36259,Combined,Punjab,2,1,966,775
 55 - Government Boys Primary School Kot Bhokhran(Male) (P),32.47696,74.43699,Male,Punjab,2,0,1287,0
 309 - Government Girls Elementary School Jorian Khurd . (P),32.47807,74.35669,Combined,Punjab,1,1,587,551
 31 - Government Boys Primary School Adam Draz (P),32.47807,74.35672,Combined,Punjab,1,1,608,513
 316 - Government Girls Elementry School Lodharay. (P),32.47814,74.37647,Combined,Punjab,1,1,596,542
 317 - Government Boys Primary School Moman Kalan. (Male) (P),32.47814,74.3765,Male,Punjab,2,0,1474,0
 318 - Government Girls Primary School Moman Kalan. (Female),32.47826,74.37109,Female,Punjab,0,2,0,1166
 359 - Government Boys Primary School Saleem Pur (P),32.47839,74.42527,Combined,Punjab,1,1,679,609
 302 - Government Boys Higher Secondrey School Ugoki. (Male) (P),32.47876,74.33958,Male,Punjab,3,0,1701,0
 303 - Government Boys Higher Secondrey School Ugoki. (Female) (P),32.47876,74.33961,Female,Punjab,0,2,0,1464
 308 - Government Boys High School Jorian Kalan.  (Female) (P),32.47911,74.36302,Female,Punjab,0,2,0,1214
 228 - Government Boys Primary School Morr Sambrial.(Female) (P),32.47917,74.34583,Female,Punjab,0,2,0,1245
 36 - Government Girls Primary School Trigrri (P),32.4795,74.43827,Combined,Punjab,1,1,761,567
 360 - Government Boys Primary School Ghansar Pur  (P),32.4795,74.4383,Combined,Punjab,1,1,630,529
 243 - Government Boys Degree College Sambrial (Female) (P),32.47988,74.26565,Female,Punjab,0,2,0,1513
 244 - Government Girls Primary School Mohallah Fazal Pura Sambrial.,32.47988,74.26568,Combined,Punjab,1,1,622,553
 248 - Government Girls High School Sambrial. (Male) (P),32.48005,74.28902,Male,Punjab,3,0,1618,0
 310 - Government Model Primary School Gadary. (Male) (P),32.48009,74.3639,Male,Punjab,2,0,1033,0
 311 - Government Model Primary School Gadary.(Female) (P),32.48009,74.36393,Female,Punjab,0,2,0,831
 312 - Government Girls Primery School Sukhnian.,32.48009,74.36396,Combined,Punjab,1,1,483,398
 363 - Government Boys Primary School Nanghal(Male)(P),32.48027,74.45154,Male,Punjab,2,0,1178,0
 368 - Government Boys Primary School Khajuri Wala  (P),32.48027,74.45157,Combined,Punjab,1,1,579,476
 369 - Government Boys Primary School Kot Harar.,32.48027,74.4516,Combined,Punjab,1,1,415,342
 37 - Government Girls Primary School Dharam Kot. (P),32.48027,74.45163,Combined,Punjab,1,1,414,301
 361 - Government Girls Primary School Aulkh Awanan.,32.48029,74.45173,Combined,Punjab,1,1,574,396
 362 - Government Boys Primary School Tibbi Araiyan (P),32.48029,74.45176,Combined,Punjab,2,1,927,789
 370 - Government Boys Primary School Saroba. (P),32.48086,74.45393,Combined,Punjab,1,1,575,386
 371 - Government Boys Primary School Baqir Pur. (P),32.48086,74.45396,Combined,Punjab,1,1,689,463
 249 - Government Girls High School Sambrial. (Female) (P),32.48111,74.24222,Female,Punjab,0,2,0,1401
 364 - Government Boys Primary School Nanghal(Female)(P),32.48204,74.45016,Female,Punjab,0,2,0,878
 365 - Government Model Primary School Jatha. (P),32.48204,74.45019,Combined,Punjab,1,1,742,548
 366 - Government Girls Primary School Dogran Kalan. (Male) (P),32.48204,74.45022,Male,Punjab,2,0,1183,0
 367 - Government Girls Primary School Dogran Kalan. (Female) (P),32.48204,74.45025,Female,Punjab,0,2,0,910
 297 - Government Boys Primary School Ugoki. (Male) (P),32.48241,74.40478,Male,Punjab,2,0,1544,0
 298 - Government Boys Primary School Ugoki. (Female) (P),32.48241,74.40481,Female,Punjab,0,2,0,1230
 307 - Government Girls Elementry School Jorian Kalan.  (Male) (P),32.48278,74.35749,Male,Punjab,2,0,1454,0
 53 - Government Boys Primary School Gujar Kula (P),32.48317,74.44949,Combined,Punjab,2,1,915,632
 51 - Government Girls High School Goinke (Female) (P),32.48328,74.44968,Female,Punjab,0,2,0,1085
 306 - Government Girls Primary School Chak Malu. (P),32.48487,74.34868,Combined,Punjab,1,1,665,555
 305 - Government Girls Primery School Ujowali.,32.48487,74.34876,Combined,Punjab,1,1,486,332
 304 - Basic Health Unit Model Town Ugoki  (P),32.48493,74.3489,Combined,Punjab,1,1,704,574
 219 - Government Girls Primary School Mandair Kalan. (P),32.48514,74.29344,Combined,Punjab,1,1,383,298
 313 - Government Girls Primary School Basant Pur  (P),32.48563,74.37096,Combined,Punjab,1,1,574,496
 314 - Government Girls High School Kairali.,32.48563,74.37099,Combined,Punjab,1,1,370,329
 315 - Government Girls Primary School Kot Manan  (P),32.48563,74.37102,Combined,Punjab,1,1,522,426
 251 - Government Boys Primary School Mohalla Sher Abad Kot Sambrial.(Female)(P),32.48667,74.25667,Female,Punjab,0,2,0,877
 223 - Government Boys Primary School Gaggar. (P),32.4883,74.33184,Combined,Punjab,2,1,917,633
 226 - Government Boys Primary School Chani Gondal. (P),32.4883,74.33187,Combined,Punjab,1,1,698,452
 122 - Government Boys High School Sahowala (Male) (P),32.48977,74.37619,Male,Punjab,2,0,1355,0
 335 - Government Boys Primary School Kala Khambran.(Male) (P),32.49007,74.34482,Male,Punjab,2,0,1168,0
 50 - Government Girls High School Goinke (Male) (P),32.49212,74.47713,Male,Punjab,2,0,1284,0
 258 - Government Boys Elementary School Sambrial.(West Portion)l  (Male) (P),32.49222,74.22334,Male,Punjab,3,0,1592,0
 224 - Government Girls Primary School Baseer. (P),32.49229,74.3345,Combined,Punjab,2,1,931,705
 225 - Government Girls Primery School Jajay.,32.49229,74.33453,Combined,Punjab,1,1,633,451
 227 - Government Boys Primary School Morr Sambrial.(Male) (P),32.49229,74.33456,Male,Punjab,2,0,1534,0
 336 - Government Girls Elementry School Kala Khambran.(Female) (P),32.4924,74.34238,Female,Punjab,0,2,0,919
 49 - Government Boys Higher Secondary School Ghoinki  (Female) (P),32.49419,74.46805,Female,Punjab,0,2,0,1435
 296 - Government Boys Primary School Ugoki.(Female) (P),32.49458,74.40468,Female,Punjab,0,2,0,1194
 357 - Government Girls Elementary School Nawan Pind (Male) (P),32.49911,74.44297,Male,Punjab,3,0,1696,0
 356 - Government Boys High School Chitti Shaikhan  (P),32.50008,74.45316,Combined,Punjab,1,1,598,494
 355 - Government Girls High School Chitti Shaikhan (Female) (P),32.50044,74.48619,Female,Punjab,0,2,0,1410
 352 - Government Girls Primary School Bharthanwala  (P),32.50471,74.48951,Combined,Punjab,1,1,850,713
 353 - Government Boys Primary School Mongar. (P),32.50471,74.48954,Combined,Punjab,2,1,906,602
 354 - Government Boys High School Chitti Shaikhan (Male) (P),32.50471,74.48957,Male,Punjab,3,0,1650,0
 256 - Government Boys Elementary School Sambrial. (East Portion)l (Male) (P),32.505,74.22778,Male,Punjab,3,0,1664,0
 40 - Government Boys Primary School Happu Gharha. (Female),32.50603,74.44669,Female,Punjab,0,2,0,1239
 350 - Government Boys Primary School Sandhu Wala (P),32.50719,74.4867,Combined,Punjab,1,1,646,562
 351 - Government Girls Primary School Lalpur. (P),32.50719,74.48673,Combined,Punjab,1,1,616,520
 295 - Government Boys Primary School Ugoki.(Male) (P),32.50777,74.39297,Male,Punjab,2,0,1438,0
 52 - Government Girls High School Goinke (P),32.50787,74.46159,Combined,Punjab,1,1,557,441
 231 - Government Boys Primary School Rasulpura.,32.50834,74.32378,Combined,Punjab,1,1,609,506
 257 - Government Boys Elementary School Sambrial. (East Portion)l (Female) (P),32.50949,74.21729,Female,Punjab,0,2,0,1403
 283 - Government Boys High School Malikay Kalan (Female) (P),32.50949,74.39736,Female,Punjab,0,2,0,994
 375 - Government Girls Elementry School Khanbranwala. (Female),32.50953,74.44485,Female,Punjab,0,2,0,920
 337 - Government Boys High School Machi Khokhar (Male) (P),32.51026,74.36663,Male,Punjab,2,0,1431,0
 281 - Government Girls High School Malkay Kalan. (Female) (P),32.51089,74.39694,Female,Punjab,0,2,0,891
 282 - Government Boys High School Malikay Kalan (Male) (P),32.51089,74.39697,Male,Punjab,2,0,1220,0
